DATE,Year,Month,households,subsidies,urban_popln,const_price,new_const_units,income,interest_rate,gdp,unemployment_rate,home_prices
1988-01-01,1988,1.0,,,,,,,,38359.0,,
1988-04-01,1988,4.0,,,,,,,,38782.0,,
1988-07-01,1988,7.0,,,,,,,,38908.0,,
1988-10-01,1988,10.0,,,,,,,,39328.0,,
1989-01-01,1989,1.0,,,,,,,,39648.0,,
1989-04-01,1989,4.0,,,,,,,,39861.0,,
1989-07-01,1989,7.0,,,,,,,,40046.0,,
1989-10-01,1989,10.0,,,,,,,,40015.0,,
1990-01-01,1990,1.0,,,,,,,,40361.0,,
1990-04-01,1990,4.0,,,,,,,,40382.0,,
1990-07-01,1990,7.0,,,,,,,,40266.0,,
1990-10-01,1990,10.0,,,,,,,,39759.0,,
1991-01-01,1991,1.0,,,,,,,,39451.0,,
1991-04-01,1991,4.0,,,,,,,,39632.0,,
1991-07-01,1991,7.0,,,,,,,,39691.0,,
1991-10-01,1991,10.0,,,,,,,,39694.0,,
1992-01-01,1992,1.0,,,,,,,,40051.0,,
1992-04-01,1992,4.0,,,,,,,,40350.0,,
1992-07-01,1992,7.0,,,,,,,,40599.0,,
1992-10-01,1992,10.0,,,,,,,,40881.0,,
1993-01-01,1993,1.0,,,,,,,,40829.0,,
1993-04-01,1993,4.0,,,,,,,,40942.0,,
1993-07-01,1993,7.0,,,,,,,,40997.0,,
1993-10-01,1993,10.0,,,,,,,,41423.0,,
1994-01-01,1994,1.0,,,,,,,,41713.0,,
1994-04-01,1994,4.0,,,,,,,,42154.0,,
1994-07-01,1994,7.0,,,,,,,,42264.0,,
1994-10-01,1994,10.0,,,,,,,,42618.0,,
1995-01-01,1995,1.0,,,,,,,,42654.0,,
1995-04-01,1995,4.0,,,,,,,,42660.0,,
1995-07-01,1995,7.0,,,,,,,,42885.0,,
1995-10-01,1995,10.0,,,,,,,,43044.0,,
1996-01-01,1996,1.0,,,,,,,,43259.0,,
1996-04-01,1996,4.0,,,,,,,,43856.0,,
1996-07-01,1996,7.0,,,,,,,,44105.0,,
1996-10-01,1996,10.0,,,,,,,,44421.0,,
1997-01-01,1997,1.0,,,,,,,,44590.0,,
1997-04-01,1997,4.0,,,,,,,,45203.0,,
1997-07-01,1997,7.0,,,,,,,,45616.0,,
1997-10-01,1997,10.0,,,,,,,,45862.0,,
1998-01-01,1998,1.0,,,,,,,,46204.0,,
1998-04-01,1998,4.0,,,,,,,,46504.0,,
1998-07-01,1998,7.0,,,,,,,,46943.0,,
1998-10-01,1998,10.0,,,,,,,,47555.0,,
1999-01-01,1999,1.0,,,,,,,,47880.0,,
1999-04-01,1999,4.0,,,,,,,,48148.0,,
1999-07-01,1999,7.0,,,,,,,,48632.0,,
1999-10-01,1999,10.0,,,,,,,,49281.0,,
2000-01-01,2000,1.0,,,,,,,,49335.0,,
2000-04-01,2000,4.0,,,,,,,,50109.0,,
2000-07-01,2000,7.0,,,,,,,,50024.0,,
2000-10-01,2000,10.0,,,,,,,,50190.0,,
2001-01-01,2001,1.0,,,,,,,,49911.0,,
2001-04-01,2001,4.0,,,,,,,,50105.0,,
2001-07-01,2001,7.0,,,,,,,,49774.0,,
2001-10-01,2001,10.0,,,,,,,,49783.0,,
2002-01-01,2002,1.0,,,,,,,,50091.0,,
2002-04-01,2002,4.0,,,,,,,,50286.0,,
2002-07-01,2002,7.0,,,,,,,,50362.0,,
2002-10-01,2002,10.0,,,,,,,,50302.0,,
2003-01-01,2003,1.0,,,,,,,,50462.0,,
2003-04-01,2003,4.0,,,,,,,,50796.0,,
2003-07-01,2003,7.0,,,,,,,,51512.0,,
2003-10-01,2003,10.0,,,,,,,,51986.0,,
2004-01-01,2004,1.0,,,,,,,,52179.0,,
2004-04-01,2004,4.0,,,,,,,,52469.0,,
2004-07-01,2004,7.0,,,,,,,,52835.0,,
2004-10-01,2004,10.0,,,,,,,,53242.0,,
2005-01-01,2005,1.0,,,,,,,,53719.0,,
2005-04-01,2005,4.0,,,,,,,,53868.0,,
2005-07-01,2005,7.0,,,,,,,,54153.0,,
2005-10-01,2005,10.0,,,,,,,,54317.0,,
2006-01-01,2006,1.0,,,,,,,,54927.0,,
2006-04-01,2006,4.0,,,,,,,,54945.0,,
2006-07-01,2006,7.0,,,,,,,,54886.0,,
2006-10-01,2006,10.0,,,,,,,,55216.0,,
2007-01-01,2007,1.0,,,,,,,,55260.0,,
2007-04-01,2007,4.0,,,,,,,,55474.0,,
2007-07-01,2007,7.0,,,,,,,,55649.0,,
2007-10-01,2007,10.0,,,,,,,,55857.0,,
2008-01-01,2008,1.0,,,,,,,,55497.0,,
2008-04-01,2008,4.0,,,,,,,,55705.0,,
2008-07-01,2008,7.0,,,,,,,,55278.0,,
2008-10-01,2008,10.0,,,,,,,,53941.0,,
2009-01-01,2009,1.0,,,,,,,,53221.0,,
2009-04-01,2009,4.0,,,,,,,,53017.0,,
2009-07-01,2009,7.0,,,,,,,,53081.0,,
2009-10-01,2009,10.0,,,,,,,,53531.0,,
2010-01-01,2010,1.0,,,,,,,,53683.0,,
2010-04-01,2010,4.0,,,,,,,,54100.0,,
2010-07-01,2010,7.0,,,,,,,,54401.0,,
2010-10-01,2010,10.0,,,,,,,,54569.0,,
2011-01-01,2011,1.0,,,,,,,,54341.0,,
2011-04-01,2011,4.0,,,,,,,,54610.0,,
2011-07-01,2011,7.0,,,,,,,,54482.0,,
2011-10-01,2011,10.0,,,,,,,,54979.0,,
2012-01-01,2012,1.0,,,,,,,,55342.0,,
2012-04-01,2012,4.0,,,,,,,,55490.0,,
2012-07-01,2012,7.0,,,,,,,,55454.0,,
2012-10-01,2012,10.0,,,,,,,,55403.0,,
2013-01-01,2013,1.0,,,,,,,,55859.0,,
2013-04-01,2013,4.0,,,,,,,,55914.0,,
2013-07-01,2013,7.0,,,,,,,,56272.0,,
2013-10-01,2013,10.0,,,,,,,,56642.0,,
2014-01-01,2014,1.0,,,,,,,,56345.0,,
2014-04-01,2014,4.0,,,,,,,,56968.0,,
2014-07-01,2014,7.0,,,,,,,,57536.0,,
2014-10-01,2014,10.0,,,,,,,,57702.0,,
2015-01-01,2015,1.0,,,,,,,,58121.0,,
2015-04-01,2015,4.0,,,,,,,,58376.0,,
2015-07-01,2015,7.0,,,,,,,,58486.0,,
2015-10-01,2015,10.0,,,,,,,,58470.0,,
2016-01-01,2016,1.0,,,,,,,,58704.0,,
2016-04-01,2016,4.0,,,,,,,,58787.0,,
2016-07-01,2016,7.0,,,,,,,,59084.0,,
2016-10-01,2016,10.0,,,,,,,,59296.0,,
2017-01-01,2017,1.0,,,,,,,,59494.0,,
2017-04-01,2017,4.0,,,,,,,,59736.0,,
2017-07-01,2017,7.0,,,,,,,,60099.0,,
2017-10-01,2017,10.0,,,,,,,,60674.0,,
2018-01-01,2018,1.0,,,,,,,,61093.0,,
2018-04-01,2018,4.0,,,,,,,,61336.0,,
2018-07-01,2018,7.0,,,,,,,,61622.0,,
2018-10-01,2018,10.0,,,,,,,,61619.0,,
2019-01-01,2019,1.0,,,,,,,,61889.0,,
2019-04-01,2019,4.0,,,,,,,,62331.0,,
2019-07-01,2019,7.0,,,,,,,,62945.0,,
2019-10-01,2019,10.0,,,,,,,,63257.0,,
2020-01-01,2020,1.0,,,,,,,,62333.0,,
2020-04-01,2020,4.0,,,,,,,,57386.0,,
2020-07-01,2020,7.0,,,,,,,,61806.0,,
2020-10-01,2020,10.0,,,,,,,,62414.0,,
2021-01-01,2021,1.0,,,,,,,,63227.0,,
2021-04-01,2021,4.0,,,,,,,,64157.0,,
2021-07-01,2021,7.0,,,,,,,,64615.0,,
2021-10-01,2021,10.0,,,,,,,,65651.0,,
2022-01-01,2022,1.0,,,,,,,,65286.0,,
2022-04-01,2022,4.0,,,,,,,,65127.0,,
2022-07-01,2022,7.0,,,,,,,,65462.0,,
2022-10-01,2022,10.0,,,,,,,,65783.0,,
2023-01-01,2023,1.0,,,,,,,,66078.0,,
2023-04-01,2023,4.0,,,,,,,,66341.0,,
2023-07-01,2023,7.0,,,,,,,,67039.0,,
1948-01-01,1948,1.0,,,,,,,,,3.4,
1948-02-01,1948,2.0,,,,,,,,,3.8,
1948-03-01,1948,3.0,,,,,,,,,4.0,
1948-04-01,1948,4.0,,,,,,,,,3.9,
1948-05-01,1948,5.0,,,,,,,,,3.5,
1948-06-01,1948,6.0,,,,,,,,,3.6,
1948-07-01,1948,7.0,,,,,,,,,3.6,
1948-08-01,1948,8.0,,,,,,,,,3.9,
1948-09-01,1948,9.0,,,,,,,,,3.8,
1948-10-01,1948,10.0,,,,,,,,,3.7,
1948-11-01,1948,11.0,,,,,,,,,3.8,
1948-12-01,1948,12.0,,,,,,,,,4.0,
1949-01-01,1949,1.0,,,,,,,,,4.3,
1949-02-01,1949,2.0,,,,,,,,,4.7,
1949-03-01,1949,3.0,,,,,,,,,5.0,
1949-04-01,1949,4.0,,,,,,,,,5.3,
1949-05-01,1949,5.0,,,,,,,,,6.1,
1949-06-01,1949,6.0,,,,,,,,,6.2,
1949-07-01,1949,7.0,,,,,,,,,6.7,
1949-08-01,1949,8.0,,,,,,,,,6.8,
1949-09-01,1949,9.0,,,,,,,,,6.6,
1949-10-01,1949,10.0,,,,,,,,,7.9,
1949-11-01,1949,11.0,,,,,,,,,6.4,
1949-12-01,1949,12.0,,,,,,,,,6.6,
1950-01-01,1950,1.0,,,,,,,,,6.5,
1950-02-01,1950,2.0,,,,,,,,,6.4,
1950-03-01,1950,3.0,,,,,,,,,6.3,
1950-04-01,1950,4.0,,,,,,,,,5.8,
1950-05-01,1950,5.0,,,,,,,,,5.5,
1950-06-01,1950,6.0,,,,,,,,,5.4,
1950-07-01,1950,7.0,,,,,,,,,5.0,
1950-08-01,1950,8.0,,,,,,,,,4.5,
1950-09-01,1950,9.0,,,,,,,,,4.4,
1950-10-01,1950,10.0,,,,,,,,,4.2,
1950-11-01,1950,11.0,,,,,,,,,4.2,
1950-12-01,1950,12.0,,,,,,,,,4.3,
1951-01-01,1951,1.0,,,,,,,,,3.7,
1951-02-01,1951,2.0,,,,,,,,,3.4,
1951-03-01,1951,3.0,,,,,,,,,3.4,
1951-04-01,1951,4.0,,,,,,,,,3.1,
1951-05-01,1951,5.0,,,,,,,,,3.0,
1951-06-01,1951,6.0,,,,,,,,,3.2,
1951-07-01,1951,7.0,,,,,,,,,3.1,
1951-08-01,1951,8.0,,,,,,,,,3.1,
1951-09-01,1951,9.0,,,,,,,,,3.3,
1951-10-01,1951,10.0,,,,,,,,,3.5,
1951-11-01,1951,11.0,,,,,,,,,3.5,
1951-12-01,1951,12.0,,,,,,,,,3.1,
1952-01-01,1952,1.0,,,,,,,,,3.2,
1952-02-01,1952,2.0,,,,,,,,,3.1,
1952-03-01,1952,3.0,,,,,,,,,2.9,
1952-04-01,1952,4.0,,,,,,,,,2.9,
1952-05-01,1952,5.0,,,,,,,,,3.0,
1952-06-01,1952,6.0,,,,,,,,,3.0,
1952-07-01,1952,7.0,,,,,,,,,3.2,
1952-08-01,1952,8.0,,,,,,,,,3.4,
1952-09-01,1952,9.0,,,,,,,,,3.1,
1952-10-01,1952,10.0,,,,,,,,,3.0,
1952-11-01,1952,11.0,,,,,,,,,2.8,
1952-12-01,1952,12.0,,,,,,,,,2.7,
1953-01-01,1953,1.0,,,,,,,,,2.9,
1953-02-01,1953,2.0,,,,,,,,,2.6,
1953-03-01,1953,3.0,,,,,,,,,2.6,
1953-04-01,1953,4.0,,,,,,,,,2.7,
1953-05-01,1953,5.0,,,,,,,,,2.5,
1953-06-01,1953,6.0,,,,,,,,,2.5,
1953-07-01,1953,7.0,,,,,,,,,2.6,
1953-08-01,1953,8.0,,,,,,,,,2.7,
1953-09-01,1953,9.0,,,,,,,,,2.9,
1953-10-01,1953,10.0,,,,,,,,,3.1,
1953-11-01,1953,11.0,,,,,,,,,3.5,
1953-12-01,1953,12.0,,,,,,,,,4.5,
1954-01-01,1954,1.0,,,,,,,,,4.9,
1954-02-01,1954,2.0,,,,,,,,,5.2,
1954-03-01,1954,3.0,,,,,,,,,5.7,
1954-04-01,1954,4.0,,,,,,,,,5.9,
1954-05-01,1954,5.0,,,,,,,,,5.9,
1954-06-01,1954,6.0,,,,,,,,,5.6,
1954-07-01,1954,7.0,,,,,,,,,5.8,
1954-08-01,1954,8.0,,,,,,,,,6.0,
1954-09-01,1954,9.0,,,,,,,,,6.1,
1954-10-01,1954,10.0,,,,,,,,,5.7,
1954-11-01,1954,11.0,,,,,,,,,5.3,
1954-12-01,1954,12.0,,,,,,,,,5.0,
1955-01-01,1955,1.0,,,,,,,,,4.9,
1955-02-01,1955,2.0,,,,,,,,,4.7,
1955-03-01,1955,3.0,,,,,,,,,4.6,
1955-04-01,1955,4.0,,,,,,,,,4.7,
1955-05-01,1955,5.0,,,,,,,,,4.3,
1955-06-01,1955,6.0,,,,,,,,,4.2,
1955-07-01,1955,7.0,,,,,,,,,4.0,
1955-08-01,1955,8.0,,,,,,,,,4.2,
1955-09-01,1955,9.0,,,,,,,,,4.1,
1955-10-01,1955,10.0,,,,,,,,,4.3,
1955-11-01,1955,11.0,,,,,,,,,4.2,
1955-12-01,1955,12.0,,,,,,,,,4.2,
1956-01-01,1956,1.0,,,,,,,,,4.0,
1956-02-01,1956,2.0,,,,,,,,,3.9,
1956-03-01,1956,3.0,,,,,,,,,4.2,
1956-04-01,1956,4.0,,,,,,,,,4.0,
1956-05-01,1956,5.0,,,,,,,,,4.3,
1956-06-01,1956,6.0,,,,,,,,,4.3,
1956-07-01,1956,7.0,,,,,,,,,4.4,
1956-08-01,1956,8.0,,,,,,,,,4.1,
1956-09-01,1956,9.0,,,,,,,,,3.9,
1956-10-01,1956,10.0,,,,,,,,,3.9,
1956-11-01,1956,11.0,,,,,,,,,4.3,
1956-12-01,1956,12.0,,,,,,,,,4.2,
1957-01-01,1957,1.0,,,,,,,,,4.2,
1957-02-01,1957,2.0,,,,,,,,,3.9,
1957-03-01,1957,3.0,,,,,,,,,3.7,
1957-04-01,1957,4.0,,,,,,,,,3.9,
1957-05-01,1957,5.0,,,,,,,,,4.1,
1957-06-01,1957,6.0,,,,,,,,,4.3,
1957-07-01,1957,7.0,,,,,,,,,4.2,
1957-08-01,1957,8.0,,,,,,,,,4.1,
1957-09-01,1957,9.0,,,,,,,,,4.4,
1957-10-01,1957,10.0,,,,,,,,,4.5,
1957-11-01,1957,11.0,,,,,,,,,5.1,
1957-12-01,1957,12.0,,,,,,,,,5.2,
1958-01-01,1958,1.0,,,,,,,,,5.8,
1958-02-01,1958,2.0,,,,,,,,,6.4,
1958-03-01,1958,3.0,,,,,,,,,6.7,
1958-04-01,1958,4.0,,,,,,,,,7.4,
1958-05-01,1958,5.0,,,,,,,,,7.4,
1958-06-01,1958,6.0,,,,,,,,,7.3,
1958-07-01,1958,7.0,,,,,,,,,7.5,
1958-08-01,1958,8.0,,,,,,,,,7.4,
1958-09-01,1958,9.0,,,,,,,,,7.1,
1958-10-01,1958,10.0,,,,,,,,,6.7,
1958-11-01,1958,11.0,,,,,,,,,6.2,
1958-12-01,1958,12.0,,,,,,,,,6.2,
1959-01-01,1959,1.0,,,,,,,,,6.0,
1959-02-01,1959,2.0,,,,,,,,,5.9,
1959-03-01,1959,3.0,,,,,,,,,5.6,
1959-04-01,1959,4.0,,,,,,,,,5.2,
1959-05-01,1959,5.0,,,,,,,,,5.1,
1959-06-01,1959,6.0,,,,,,,,,5.0,
1959-07-01,1959,7.0,,,,,,,,,5.1,
1959-08-01,1959,8.0,,,,,,,,,5.2,
1959-09-01,1959,9.0,,,,,,,,,5.5,
1959-10-01,1959,10.0,,,,,,,,,5.7,
1959-11-01,1959,11.0,,,,,,,,,5.8,
1959-12-01,1959,12.0,,,,,,,,,5.3,
1960-01-01,1960,1.0,,,,,,,,,5.2,
1960-02-01,1960,2.0,,,,,,,,,4.8,
1960-03-01,1960,3.0,,,,,,,,,5.4,
1960-04-01,1960,4.0,,,,,,,,,5.2,
1960-05-01,1960,5.0,,,,,,,,,5.1,
1960-06-01,1960,6.0,,,,,,,,,5.4,
1960-07-01,1960,7.0,,,,,,,,,5.5,
1960-08-01,1960,8.0,,,,,,,,,5.6,
1960-09-01,1960,9.0,,,,,,,,,5.5,
1960-10-01,1960,10.0,,,,,,,,,6.1,
1960-11-01,1960,11.0,,,,,,,,,6.1,
1960-12-01,1960,12.0,,,,,,,,,6.6,
1961-01-01,1961,1.0,,,,,,,,,6.6,
1961-02-01,1961,2.0,,,,,,,,,6.9,
1961-03-01,1961,3.0,,,,,,,,,6.9,
1961-04-01,1961,4.0,,,,,,,,,7.0,
1961-05-01,1961,5.0,,,,,,,,,7.1,
1961-06-01,1961,6.0,,,,,,,,,6.9,
1961-07-01,1961,7.0,,,,,,,,,7.0,
1961-08-01,1961,8.0,,,,,,,,,6.6,
1961-09-01,1961,9.0,,,,,,,,,6.7,
1961-10-01,1961,10.0,,,,,,,,,6.5,
1961-11-01,1961,11.0,,,,,,,,,6.1,
1961-12-01,1961,12.0,,,,,,,,,6.0,
1962-01-01,1962,1.0,,,,,,,,,5.8,
1962-02-01,1962,2.0,,,,,,,,,5.5,
1962-03-01,1962,3.0,,,,,,,,,5.6,
1962-04-01,1962,4.0,,,,,,,,,5.6,
1962-05-01,1962,5.0,,,,,,,,,5.5,
1962-06-01,1962,6.0,,,,,,,,,5.5,
1962-07-01,1962,7.0,,,,,,,,,5.4,
1962-08-01,1962,8.0,,,,,,,,,5.7,
1962-09-01,1962,9.0,,,,,,,,,5.6,
1962-10-01,1962,10.0,,,,,,,,,5.4,
1962-11-01,1962,11.0,,,,,,,,,5.7,
1962-12-01,1962,12.0,,,,,,,,,5.5,
1963-01-01,1963,1.0,,,,,,,,,5.7,
1963-02-01,1963,2.0,,,,,,,,,5.9,
1963-03-01,1963,3.0,,,,,,,,,5.7,
1963-04-01,1963,4.0,,,,,,,,,5.7,
1963-05-01,1963,5.0,,,,,,,,,5.9,
1963-06-01,1963,6.0,,,,,,,,,5.6,
1963-07-01,1963,7.0,,,,,,,,,5.6,
1963-08-01,1963,8.0,,,,,,,,,5.4,
1963-09-01,1963,9.0,,,,,,,,,5.5,
1963-10-01,1963,10.0,,,,,,,,,5.5,
1963-11-01,1963,11.0,,,,,,,,,5.7,
1963-12-01,1963,12.0,,,,,,,,,5.5,
1964-01-01,1964,1.0,,,,,,,,,5.6,
1964-02-01,1964,2.0,,,,,,,,,5.4,
1964-03-01,1964,3.0,,,,,,,,,5.4,
1964-04-01,1964,4.0,,,,,,,,,5.3,
1964-05-01,1964,5.0,,,,,,,,,5.1,
1964-06-01,1964,6.0,,,,,,,,,5.2,
1964-07-01,1964,7.0,,,,,,,,,4.9,
1964-08-01,1964,8.0,,,,,,,,,5.0,
1964-09-01,1964,9.0,,,,,,,,,5.1,
1964-10-01,1964,10.0,,,,,,,,,5.1,
1964-11-01,1964,11.0,,,,,,,,,4.8,
1964-12-01,1964,12.0,,,,,,,,,5.0,
1965-01-01,1965,1.0,,,,,,,,,4.9,
1965-02-01,1965,2.0,,,,,,,,,5.1,
1965-03-01,1965,3.0,,,,,,,,,4.7,
1965-04-01,1965,4.0,,,,,,,,,4.8,
1965-05-01,1965,5.0,,,,,,,,,4.6,
1965-06-01,1965,6.0,,,,,,,,,4.6,
1965-07-01,1965,7.0,,,,,,,,,4.4,
1965-08-01,1965,8.0,,,,,,,,,4.4,
1965-09-01,1965,9.0,,,,,,,,,4.3,
1965-10-01,1965,10.0,,,,,,,,,4.2,
1965-11-01,1965,11.0,,,,,,,,,4.1,
1965-12-01,1965,12.0,,,,,,,,,4.0,
1966-01-01,1966,1.0,,,,,,,,,4.0,
1966-02-01,1966,2.0,,,,,,,,,3.8,
1966-03-01,1966,3.0,,,,,,,,,3.8,
1966-04-01,1966,4.0,,,,,,,,,3.8,
1966-05-01,1966,5.0,,,,,,,,,3.9,
1966-06-01,1966,6.0,,,,,,,,,3.8,
1966-07-01,1966,7.0,,,,,,,,,3.8,
1966-08-01,1966,8.0,,,,,,,,,3.8,
1966-09-01,1966,9.0,,,,,,,,,3.7,
1966-10-01,1966,10.0,,,,,,,,,3.7,
1966-11-01,1966,11.0,,,,,,,,,3.6,
1966-12-01,1966,12.0,,,,,,,,,3.8,
1967-01-01,1967,1.0,,,,,,,,,3.9,
1967-02-01,1967,2.0,,,,,,,,,3.8,
1967-03-01,1967,3.0,,,,,,,,,3.8,
1967-04-01,1967,4.0,,,,,,,,,3.8,
1967-05-01,1967,5.0,,,,,,,,,3.8,
1967-06-01,1967,6.0,,,,,,,,,3.9,
1967-07-01,1967,7.0,,,,,,,,,3.8,
1967-08-01,1967,8.0,,,,,,,,,3.8,
1967-09-01,1967,9.0,,,,,,,,,3.8,
1967-10-01,1967,10.0,,,,,,,,,4.0,
1967-11-01,1967,11.0,,,,,,,,,3.9,
1967-12-01,1967,12.0,,,,,,,,,3.8,
1968-01-01,1968,1.0,,,,,,,,,3.7,
1968-02-01,1968,2.0,,,,,,,,,3.8,
1968-03-01,1968,3.0,,,,,,,,,3.7,
1968-04-01,1968,4.0,,,,,,,,,3.5,
1968-05-01,1968,5.0,,,,,,,,,3.5,
1968-06-01,1968,6.0,,,,,,,,,3.7,
1968-07-01,1968,7.0,,,,,,,,,3.7,
1968-08-01,1968,8.0,,,,,,,,,3.5,
1968-09-01,1968,9.0,,,,,,,,,3.4,
1968-10-01,1968,10.0,,,,,,,,,3.4,
1968-11-01,1968,11.0,,,,,,,,,3.4,
1968-12-01,1968,12.0,,,,,,,,,3.4,
1969-01-01,1969,1.0,,,,,,,,,3.4,
1969-02-01,1969,2.0,,,,,,,,,3.4,
1969-03-01,1969,3.0,,,,,,,,,3.4,
1969-04-01,1969,4.0,,,,,,,,,3.4,
1969-05-01,1969,5.0,,,,,,,,,3.4,
1969-06-01,1969,6.0,,,,,,,,,3.5,
1969-07-01,1969,7.0,,,,,,,,,3.5,
1969-08-01,1969,8.0,,,,,,,,,3.5,
1969-09-01,1969,9.0,,,,,,,,,3.7,
1969-10-01,1969,10.0,,,,,,,,,3.7,
1969-11-01,1969,11.0,,,,,,,,,3.5,
1969-12-01,1969,12.0,,,,,,,,,3.5,
1970-01-01,1970,1.0,,,,,,,,,3.9,
1970-02-01,1970,2.0,,,,,,,,,4.2,
1970-03-01,1970,3.0,,,,,,,,,4.4,
1970-04-01,1970,4.0,,,,,,,,,4.6,
1970-05-01,1970,5.0,,,,,,,,,4.8,
1970-06-01,1970,6.0,,,,,,,,,4.9,
1970-07-01,1970,7.0,,,,,,,,,5.0,
1970-08-01,1970,8.0,,,,,,,,,5.1,
1970-09-01,1970,9.0,,,,,,,,,5.4,
1970-10-01,1970,10.0,,,,,,,,,5.5,
1970-11-01,1970,11.0,,,,,,,,,5.9,
1970-12-01,1970,12.0,,,,,,,,,6.1,
1971-01-01,1971,1.0,,,,,,,,,5.9,
1971-02-01,1971,2.0,,,,,,,,,5.9,
1971-03-01,1971,3.0,,,,,,,,,6.0,
1971-04-01,1971,4.0,,,,,,,,,5.9,
1971-05-01,1971,5.0,,,,,,,,,5.9,
1971-06-01,1971,6.0,,,,,,,,,5.9,
1971-07-01,1971,7.0,,,,,,,,,6.0,
1971-08-01,1971,8.0,,,,,,,,,6.1,
1971-09-01,1971,9.0,,,,,,,,,6.0,
1971-10-01,1971,10.0,,,,,,,,,5.8,
1971-11-01,1971,11.0,,,,,,,,,6.0,
1971-12-01,1971,12.0,,,,,,,,,6.0,
1972-01-01,1972,1.0,,,,,,,,,5.8,
1972-02-01,1972,2.0,,,,,,,,,5.7,
1972-03-01,1972,3.0,,,,,,,,,5.8,
1972-04-01,1972,4.0,,,,,,,,,5.7,
1972-05-01,1972,5.0,,,,,,,,,5.7,
1972-06-01,1972,6.0,,,,,,,,,5.7,
1972-07-01,1972,7.0,,,,,,,,,5.6,
1972-08-01,1972,8.0,,,,,,,,,5.6,
1972-09-01,1972,9.0,,,,,,,,,5.5,
1972-10-01,1972,10.0,,,,,,,,,5.6,
1972-11-01,1972,11.0,,,,,,,,,5.3,
1972-12-01,1972,12.0,,,,,,,,,5.2,
1973-01-01,1973,1.0,,,,,,,,,4.9,
1973-02-01,1973,2.0,,,,,,,,,5.0,
1973-03-01,1973,3.0,,,,,,,,,4.9,
1973-04-01,1973,4.0,,,,,,,,,5.0,
1973-05-01,1973,5.0,,,,,,,,,4.9,
1973-06-01,1973,6.0,,,,,,,,,4.9,
1973-07-01,1973,7.0,,,,,,,,,4.8,
1973-08-01,1973,8.0,,,,,,,,,4.8,
1973-09-01,1973,9.0,,,,,,,,,4.8,
1973-10-01,1973,10.0,,,,,,,,,4.6,
1973-11-01,1973,11.0,,,,,,,,,4.8,
1973-12-01,1973,12.0,,,,,,,,,4.9,
1974-01-01,1974,1.0,,,,,,,,,5.1,
1974-02-01,1974,2.0,,,,,,,,,5.2,
1974-03-01,1974,3.0,,,,,,,,,5.1,
1974-04-01,1974,4.0,,,,,,,,,5.1,
1974-05-01,1974,5.0,,,,,,,,,5.1,
1974-06-01,1974,6.0,,,,,,,,,5.4,
1974-07-01,1974,7.0,,,,,,,,,5.5,
1974-08-01,1974,8.0,,,,,,,,,5.5,
1974-09-01,1974,9.0,,,,,,,,,5.9,
1974-10-01,1974,10.0,,,,,,,,,6.0,
1974-11-01,1974,11.0,,,,,,,,,6.6,
1974-12-01,1974,12.0,,,,,,,,,7.2,
1975-01-01,1975,1.0,,,,,,,,,8.1,
1975-02-01,1975,2.0,,,,,,,,,8.1,
1975-03-01,1975,3.0,,,,,,,,,8.6,
1975-04-01,1975,4.0,,,,,,,,,8.8,
1975-05-01,1975,5.0,,,,,,,,,9.0,
1975-06-01,1975,6.0,,,,,,,,,8.8,
1975-07-01,1975,7.0,,,,,,,,,8.6,
1975-08-01,1975,8.0,,,,,,,,,8.4,
1975-09-01,1975,9.0,,,,,,,,,8.4,
1975-10-01,1975,10.0,,,,,,,,,8.4,
1975-11-01,1975,11.0,,,,,,,,,8.3,
1975-12-01,1975,12.0,,,,,,,,,8.2,
1976-01-01,1976,1.0,,,,,,,,,7.9,
1976-02-01,1976,2.0,,,,,,,,,7.7,
1976-03-01,1976,3.0,,,,,,,,,7.6,
1976-04-01,1976,4.0,,,,,,,,,7.7,
1976-05-01,1976,5.0,,,,,,,,,7.4,
1976-06-01,1976,6.0,,,,,,,,,7.6,
1976-07-01,1976,7.0,,,,,,,,,7.8,
1976-08-01,1976,8.0,,,,,,,,,7.8,
1976-09-01,1976,9.0,,,,,,,,,7.6,
1976-10-01,1976,10.0,,,,,,,,,7.7,
1976-11-01,1976,11.0,,,,,,,,,7.8,
1976-12-01,1976,12.0,,,,,,,,,7.8,
1977-01-01,1977,1.0,,,,,,,,,7.5,
1977-02-01,1977,2.0,,,,,,,,,7.6,
1977-03-01,1977,3.0,,,,,,,,,7.4,
1977-04-01,1977,4.0,,,,,,,,,7.2,
1977-05-01,1977,5.0,,,,,,,,,7.0,
1977-06-01,1977,6.0,,,,,,,,,7.2,
1977-07-01,1977,7.0,,,,,,,,,6.9,
1977-08-01,1977,8.0,,,,,,,,,7.0,
1977-09-01,1977,9.0,,,,,,,,,6.8,
1977-10-01,1977,10.0,,,,,,,,,6.8,
1977-11-01,1977,11.0,,,,,,,,,6.8,
1977-12-01,1977,12.0,,,,,,,,,6.4,
1978-01-01,1978,1.0,,,,,,,,,6.4,
1978-02-01,1978,2.0,,,,,,,,,6.3,
1978-03-01,1978,3.0,,,,,,,,,6.3,
1978-04-01,1978,4.0,,,,,,,,,6.1,
1978-05-01,1978,5.0,,,,,,,,,6.0,
1978-06-01,1978,6.0,,,,,,,,,5.9,
1978-07-01,1978,7.0,,,,,,,,,6.2,
1978-08-01,1978,8.0,,,,,,,,,5.9,
